instance_id,group_id,image_key,dataset,split,model_id,answer_type,closed_answer_eligible,image_excluded_from_fit,proposed_fit_eligible
vizwiz_VizWiz_val_00002149_2149,sha256:168147dbb25781b1,vizwiz:VizWiz_val_00002149.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002154_2154,sha256:8b4458e389db7a63,vizwiz:VizWiz_val_00002154.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002157_2157,sha256:670ab17c64730ab3,vizwiz:VizWiz_val_00002157.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002168_2168,sha256:c9b136acab54a6b6,vizwiz:VizWiz_val_00002168.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002170_2170,sha256:b6cad63e29cd6313,vizwiz:VizWiz_val_00002170.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002175_2175,sha256:8ad57a110ad50e91,vizwiz:VizWiz_val_00002175.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002182_2182,sha256:e00c3e648ef30402,vizwiz:VizWiz_val_00002182.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002185_2185,sha256:4ced85c3070922a3,vizwiz:VizWiz_val_00002185.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002188_2188,sha256:f686cc31681fc0d3,vizwiz:VizWiz_val_00002188.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002192_2192,sha256:e9971b939879b5f5,vizwiz:VizWiz_val_00002192.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002195_2195,sha256:cccf99ae0a29fa00,vizwiz:VizWiz_val_00002195.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002197_2197,sha256:d9d12960b57325ba,vizwiz:VizWiz_val_00002197.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002201_2201,sha256:3acad96bc2050c9a,vizwiz:VizWiz_val_00002201.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002202_2202,sha256:b5b9766c22df2d16,vizwiz:VizWiz_val_00002202.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002204_2204,sha256:814dd17edf8912e4,vizwiz:VizWiz_val_00002204.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002212_2212,sha256:70b283d7276e9cfb,vizwiz:VizWiz_val_00002212.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002222_2222,sha256:271dad962fad7683,vizwiz:VizWiz_val_00002222.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002227_2227,sha256:b7e3acaddce3072c,vizwiz:VizWiz_val_00002227.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002233_2233,sha256:17d988b16ac11cc8,vizwiz:VizWiz_val_00002233.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002247_2247,sha256:d5b6d89391b2fd25,vizwiz:VizWiz_val_00002247.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002248_2248,sha256:43a702dd5526f430,vizwiz:VizWiz_val_00002248.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002254_2254,sha256:bf3b3cc92632fa86,vizwiz:VizWiz_val_00002254.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002256_2256,sha256:b1ff9b7ac046f5b6,vizwiz:VizWiz_val_00002256.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002263_2263,sha256:de720e1137145790,vizwiz:VizWiz_val_00002263.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002264_2264,sha256:660a2ef07e7a43e0,vizwiz:VizWiz_val_00002264.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002267_2267,sha256:0e89f59980de1ebd,vizwiz:VizWiz_val_00002267.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002269_2269,sha256:fba5603a2346c938,vizwiz:VizWiz_val_00002269.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002272_2272,sha256:7da83ae4b4d8990a,vizwiz:VizWiz_val_00002272.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002275_2275,sha256:40e8c4239bbad4d6,vizwiz:VizWiz_val_00002275.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002279_2279,sha256:8a5caa08afb86870,vizwiz:VizWiz_val_00002279.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002285_2285,sha256:85d4e1cf1645952f,vizwiz:VizWiz_val_00002285.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002290_2290,sha256:f0ef38617070ccea,vizwiz:VizWiz_val_00002290.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002292_2292,sha256:a337f7bdfadaa8a1,vizwiz:VizWiz_val_00002292.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002301_2301,sha256:ad60214a66bc305e,vizwiz:VizWiz_val_00002301.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002313_2313,sha256:5d14e2c8c714b91e,vizwiz:VizWiz_val_00002313.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002314_2314,sha256:d100dabc791fc641,vizwiz:VizWiz_val_00002314.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002319_2319,sha256:f055ba169f929b56,vizwiz:VizWiz_val_00002319.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002326_2326,sha256:8adcad4ba8313532,vizwiz:VizWiz_val_00002326.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002328_2328,sha256:688b166ccb200f5c,vizwiz:VizWiz_val_00002328.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002338_2338,sha256:593f87aa4ceb529d,vizwiz:VizWiz_val_00002338.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002344_2344,sha256:ef0ffc781767e39b,vizwiz:VizWiz_val_00002344.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002345_2345,sha256:5779f0d054365f2d,vizwiz:VizWiz_val_00002345.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002350_2350,sha256:e7cf8fb6097be271,vizwiz:VizWiz_val_00002350.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002351_2351,sha256:3543e6984b5d89b4,vizwiz:VizWiz_val_00002351.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002352_2352,sha256:cfca7e840cdbb891,vizwiz:VizWiz_val_00002352.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002353_2353,sha256:b9c5db26a4edf84a,vizwiz:VizWiz_val_00002353.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002355_2355,sha256:f7c980df4d947b2e,vizwiz:VizWiz_val_00002355.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002356_2356,sha256:f0fb8ff860cd7f2f,vizwiz:VizWiz_val_00002356.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002357_2357,sha256:23d6709be1ff37b8,vizwiz:VizWiz_val_00002357.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002358_2358,sha256:4baf72b4435db60a,vizwiz:VizWiz_val_00002358.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002363_2363,sha256:91cc1d4a2c8df7cc,vizwiz:VizWiz_val_00002363.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002369_2369,sha256:076e521671031f6c,vizwiz:VizWiz_val_00002369.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002371_2371,sha256:04317a8b77f6d0a7,vizwiz:VizWiz_val_00002371.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002374_2374,sha256:ce107abf62283c0e,vizwiz:VizWiz_val_00002374.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002375_2375,sha256:4ddc89e497e3226a,vizwiz:VizWiz_val_00002375.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002377_2377,sha256:528b736dad9e9add,vizwiz:VizWiz_val_00002377.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002381_2381,sha256:db83f3c386560033,vizwiz:VizWiz_val_00002381.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002388_2388,sha256:4e060abf784e0493,vizwiz:VizWiz_val_00002388.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002389_2389,sha256:f558666e30372d43,vizwiz:VizWiz_val_00002389.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002394_2394,sha256:0b45726dd0424d94,vizwiz:VizWiz_val_00002394.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002399_2399,sha256:5799a01057203188,vizwiz:VizWiz_val_00002399.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002400_2400,sha256:f8d77f92be815290,vizwiz:VizWiz_val_00002400.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002402_2402,sha256:d8a589f0b73f40d4,vizwiz:VizWiz_val_00002402.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002418_2418,sha256:35ac1ab95ff8c84c,vizwiz:VizWiz_val_00002418.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002422_2422,sha256:436aae08385b5021,vizwiz:VizWiz_val_00002422.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002427_2427,sha256:00da9ee3e03e2778,vizwiz:VizWiz_val_00002427.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002434_2434,sha256:842c66988f51aed7,vizwiz:VizWiz_val_00002434.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002437_2437,sha256:b2130855a03277db,vizwiz:VizWiz_val_00002437.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002441_2441,sha256:91ec31922e06e0b7,vizwiz:VizWiz_val_00002441.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002443_2443,sha256:45f47cbcd8bf9ebf,vizwiz:VizWiz_val_00002443.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002446_2446,sha256:d66d027984c38b66,vizwiz:VizWiz_val_00002446.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002453_2453,sha256:9d3b6ed0bc8c605a,vizwiz:VizWiz_val_00002453.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002459_2459,sha256:d95f41b896f7b3bc,vizwiz:VizWiz_val_00002459.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002463_2463,sha256:78efb8c3c69bd402,vizwiz:VizWiz_val_00002463.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002464_2464,sha256:a4c63d76d2261739,vizwiz:VizWiz_val_00002464.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002466_2466,sha256:fa8a32bad2ba4be8,vizwiz:VizWiz_val_00002466.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002468_2468,sha256:34f94132642ad31a,vizwiz:VizWiz_val_00002468.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002473_2473,sha256:759f565eb08fd3d8,vizwiz:VizWiz_val_00002473.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002476_2476,sha256:26e808b7223d8b1e,vizwiz:VizWiz_val_00002476.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002479_2479,sha256:c33b589e0d6e1696,vizwiz:VizWiz_val_00002479.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002489_2489,sha256:c74a1821d44ee683,vizwiz:VizWiz_val_00002489.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002495_2495,sha256:59a7ed083fa484dd,vizwiz:VizWiz_val_00002495.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002515_2515,sha256:9e005b5e133d5ea8,vizwiz:VizWiz_val_00002515.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002516_2516,sha256:0def927e554c2d53,vizwiz:VizWiz_val_00002516.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002518_2518,sha256:d6e94e077b39021e,vizwiz:VizWiz_val_00002518.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002520_2520,sha256:0ad5f469fc46816b,vizwiz:VizWiz_val_00002520.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002521_2521,sha256:d94cd16af7931514,vizwiz:VizWiz_val_00002521.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002522_2522,sha256:68f24f9ac8ea2d09,vizwiz:VizWiz_val_00002522.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002524_2524,sha256:a7dc154a79897dbc,vizwiz:VizWiz_val_00002524.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002526_2526,sha256:d3ffb6872e39e7e4,vizwiz:VizWiz_val_00002526.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002529_2529,sha256:2f5c399faf26cc24,vizwiz:VizWiz_val_00002529.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002532_2532,sha256:f61fabe1554fbe74,vizwiz:VizWiz_val_00002532.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002537_2537,sha256:d23453707aaf4fc0,vizwiz:VizWiz_val_00002537.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002540_2540,sha256:5a29c76b5fe49464,vizwiz:VizWiz_val_00002540.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002542_2542,sha256:8783d418530d0f45,vizwiz:VizWiz_val_00002542.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002544_2544,sha256:46bed8ea3c159bc0,vizwiz:VizWiz_val_00002544.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002546_2546,sha256:173727efdc7db960,vizwiz:VizWiz_val_00002546.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002550_2550,sha256:77bac34beb9c91dd,vizwiz:VizWiz_val_00002550.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002554_2554,sha256:86812bb8add8712f,vizwiz:VizWiz_val_00002554.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002558_2558,sha256:7785d782aef55dd1,vizwiz:VizWiz_val_00002558.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002559_2559,sha256:175cb1c03abad76e,vizwiz:VizWiz_val_00002559.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002560_2560,sha256:d3e3c9650601ff6e,vizwiz:VizWiz_val_00002560.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002563_2563,sha256:a70aa051492a3946,vizwiz:VizWiz_val_00002563.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002564_2564,sha256:b0d4e5cddfc2e9fe,vizwiz:VizWiz_val_00002564.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002565_2565,sha256:7fcc4b5553abd090,vizwiz:VizWiz_val_00002565.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002566_2566,sha256:8b8a0df6dd27b5ee,vizwiz:VizWiz_val_00002566.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002570_2570,sha256:d4f94dfd3ceb3c6b,vizwiz:VizWiz_val_00002570.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002578_2578,sha256:63da0abafd5f051c,vizwiz:VizWiz_val_00002578.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002579_2579,sha256:2937de45880fc4f4,vizwiz:VizWiz_val_00002579.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002584_2584,sha256:4096d92191b6c4b8,vizwiz:VizWiz_val_00002584.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002587_2587,sha256:6011f0d4c633729b,vizwiz:VizWiz_val_00002587.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002588_2588,sha256:60a12dc56afae168,vizwiz:VizWiz_val_00002588.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002591_2591,sha256:21ef33124bdfa8c5,vizwiz:VizWiz_val_00002591.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002593_2593,sha256:10b96d27e189946b,vizwiz:VizWiz_val_00002593.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002598_2598,sha256:18e894f81af4a217,vizwiz:VizWiz_val_00002598.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002602_2602,sha256:992d58d2c0cc7a51,vizwiz:VizWiz_val_00002602.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002604_2604,sha256:11bdb6f5129cc69c,vizwiz:VizWiz_val_00002604.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002605_2605,sha256:f0e37ba5dcea5eb8,vizwiz:VizWiz_val_00002605.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002609_2609,sha256:807460eeb25c0573,vizwiz:VizWiz_val_00002609.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002612_2612,sha256:5bd1ece18cbcdc98,vizwiz:VizWiz_val_00002612.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002613_2613,sha256:82196c855c4f3243,vizwiz:VizWiz_val_00002613.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002615_2615,sha256:97954aeae0e5690a,vizwiz:VizWiz_val_00002615.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002617_2617,sha256:7a5560befa2fa183,vizwiz:VizWiz_val_00002617.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002628_2628,sha256:3ef0c96f67e8887d,vizwiz:VizWiz_val_00002628.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002629_2629,sha256:c2fdaa9d3ba9d796,vizwiz:VizWiz_val_00002629.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002630_2630,sha256:8dde6323aa5a2ace,vizwiz:VizWiz_val_00002630.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002634_2634,sha256:5363528ef941e78f,vizwiz:VizWiz_val_00002634.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002635_2635,sha256:2cb9288739507254,vizwiz:VizWiz_val_00002635.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002641_2641,sha256:8a710f50d627f1d3,vizwiz:VizWiz_val_00002641.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002646_2646,sha256:6c9d8e189b09f0bb,vizwiz:VizWiz_val_00002646.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002649_2649,sha256:304256bc0d41292f,vizwiz:VizWiz_val_00002649.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002671_2671,sha256:63fdfb7848029e42,vizwiz:VizWiz_val_00002671.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002672_2672,sha256:aec1594371d96796,vizwiz:VizWiz_val_00002672.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002675_2675,sha256:0d3dec09ea6aa014,vizwiz:VizWiz_val_00002675.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002683_2683,sha256:75fe618c53043b11,vizwiz:VizWiz_val_00002683.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002685_2685,sha256:d38a4a20f70cfab2,vizwiz:VizWiz_val_00002685.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002687_2687,sha256:25bf9a4fb7f96de6,vizwiz:VizWiz_val_00002687.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002695_2695,sha256:eb430c7acc5b69fc,vizwiz:VizWiz_val_00002695.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002697_2697,sha256:96508292c51a26af,vizwiz:VizWiz_val_00002697.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002699_2699,sha256:f9ef151b248643b1,vizwiz:VizWiz_val_00002699.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002701_2701,sha256:27c2db444cece2b6,vizwiz:VizWiz_val_00002701.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002710_2710,sha256:81c93cab7da907b4,vizwiz:VizWiz_val_00002710.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002714_2714,sha256:25f9a09a6bec1906,vizwiz:VizWiz_val_00002714.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002715_2715,sha256:f31065029aa450e7,vizwiz:VizWiz_val_00002715.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002719_2719,sha256:80e43e36f67d72b3,vizwiz:VizWiz_val_00002719.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002721_2721,sha256:ed84c69ea61cef9b,vizwiz:VizWiz_val_00002721.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002728_2728,sha256:80b159d8f3fdeb5a,vizwiz:VizWiz_val_00002728.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002731_2731,sha256:f86cbd8d884be04f,vizwiz:VizWiz_val_00002731.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002739_2739,sha256:01f89a91a8ee58c2,vizwiz:VizWiz_val_00002739.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002744_2744,sha256:1e06d68a0576eaf2,vizwiz:VizWiz_val_00002744.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002745_2745,sha256:fd9df93e5bb52935,vizwiz:VizWiz_val_00002745.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002746_2746,sha256:0353defaa5ca7727,vizwiz:VizWiz_val_00002746.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002748_2748,sha256:48802300a7bdd036,vizwiz:VizWiz_val_00002748.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002749_2749,sha256:d5c1bfcfcace2680,vizwiz:VizWiz_val_00002749.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002752_2752,sha256:1311bfd6c16708f2,vizwiz:VizWiz_val_00002752.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002753_2753,sha256:00bf1ffb33181d74,vizwiz:VizWiz_val_00002753.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002756_2756,sha256:e998eb2ca42128ae,vizwiz:VizWiz_val_00002756.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002757_2757,sha256:18708f91ca7a635e,vizwiz:VizWiz_val_00002757.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
